timestamp,open,high,low,close,volume,time_iran,ghodrat_5,kharid_be_forosh_5,kharidar_be_foroshande_5
1751730720000,0.015648301521406106,0.015684294818723216,0.015584822566283138,0.015684294818723216,1628.9260828065285,2025-07-05 19:22:00+03:30,0.0,0.0,0.0
1751730780000,0.015684294818723216,0.01568926539471461,0.01568134856294051,0.01568134856294051,3106.069597916711,2025-07-05 19:23:00+03:30,0.0,0.0,0.0
1751730840000,0.01568134856294051,0.015717219733979316,0.015599610635823321,0.015602712717069622,1718.5829108587745,2025-07-05 19:24:00+03:30,0.0,0.0,0.0
1751730900000,0.015602712717069622,0.01565445687723922,0.015473757012653591,0.015484580249420326,3110.9134156247505,2025-07-05 19:25:00+03:30,0.0,0.0,0.0
1751730960000,0.015484580249420326,0.015499656150539666,0.015484580249420326,0.015499656150539666,4027.9672015259252,2025-07-05 19:26:00+03:30,0.0,0.0,0.0
1751731020000,0.015499656150539666,0.015590118150132443,0.015480722243167355,0.01557841201169176,2095.776177179685,2025-07-05 19:27:00+03:30,0.0,0.0,0.0
1751731080000,0.01557841201169176,0.015590936687594528,0.01557841201169176,0.01558817586849161,2692.260071990567,2025-07-05 19:28:00+03:30,0.0,0.0,0.0
1751731140000,0.01558817586849161,0.015619317266427749,0.015514031752498271,0.0155492676027663,1976.0262779626603,2025-07-05 19:29:00+03:30,0.0,0.0,0.0
1751731200000,0.0155492676027663,0.01564624173332366,0.015526939928185032,0.015610805821017277,1954.30500516825,2025-07-05 19:30:00+03:30,0.0,0.0,0.0
1751731260000,0.015610805821017277,0.015645116730387775,0.015519469425884894,0.015519469425884894,1765.5819123653635,2025-07-05 19:31:00+03:30,0.0,0.0,0.0
1751731320000,0.015519469425884894,0.015598514330570513,0.01548849923732331,0.015587587568568432,3056.173431466793,2025-07-05 19:32:00+03:30,0.0,0.0,0.0
1751731380000,0.015587587568568432,0.015587587568568432,0.015440140358562624,0.015527722644221488,2232.0238682956524,2025-07-05 19:33:00+03:30,0.0,0.0,0.0
1751731440000,0.015527722644221488,0.015527722644221488,0.015524564227544412,0.015524564227544412,1652.4448812183743,2025-07-05 19:34:00+03:30,0.0,0.0,0.0
1751731500000,0.015524564227544412,0.015524564227544412,0.015522233059087698,0.015522233059087698,2630.16336972262,2025-07-05 19:35:00+03:30,0.0,0.0,0.0
1751731560000,0.015522233059087698,0.015576113504840311,0.015460863635627521,0.015460863635627521,2598.0486669404986,2025-07-05 19:36:00+03:30,0.0,0.0,0.0
1751731620000,0.015460863635627521,0.015503994068569183,0.01513032024341844,0.015165222263681668,10853.289754086562,2025-07-05 19:37:00+03:30,0.0,0.0,0.0
1751731680000,0.015165222263681668,0.01525692539529423,0.015008282215562375,0.015008282215562375,22194.809718099295,2025-07-05 19:38:00+03:30,0.0,0.0,0.0
1751731740000,0.015008282215562375,0.015154504220845313,0.015001323015542117,0.015080400104062206,4439.126285024861,2025-07-05 19:39:00+03:30,0.0,0.0,0.0
1751731800000,0.015080400104062206,0.0151153134500677,0.015012184054153136,0.0151153134500677,4272.7002113133885,2025-07-05 19:40:00+03:30,0.0,0.0,0.0
1751731860000,0.0151153134500677,0.015117499598915167,0.0151153134500677,0.015117499598915167,1732.5510156491825,2025-07-05 19:41:00+03:30,0.0,0.0,0.0
1751731920000,0.015117499598915167,0.015219501148682427,0.015114264517482497,0.015215995060824451,2739.1664053455634,2025-07-05 19:42:00+03:30,0.0,0.0,0.0
1751731980000,0.015215995060824451,0.015226526229766854,0.01511341398626211,0.015180104378827402,3069.5062760379137,2025-07-05 19:43:00+03:30,0.0,0.0,0.0
1751732040000,0.015180104378827402,0.015229205122975221,0.015094845958904292,0.015229205122975221,3463.792212475459,2025-07-05 19:44:00+03:30,0.0,0.0,0.0
1751732100000,0.015229205122975221,0.015251554256246731,0.015147442558780335,0.015174070459341209,3008.885432947759,2025-07-05 19:45:00+03:30,0.0,0.0,0.0
1751732160000,0.015174070459341209,0.015174070459341209,0.015153043191743305,0.015156565239747271,2760.2624664596738,2025-07-05 19:46:00+03:30,0.0,0.0,0.0
1751732220000,0.015156565239747271,0.015319970407253964,0.015156565239747271,0.015319970407253964,2935.076141386485,2025-07-05 19:47:00+03:30,0.0,0.0,0.0
1751732280000,0.015319970407253964,0.015319970407253964,0.015300042963859721,0.015300042963859721,4254.031141063613,2025-07-05 19:48:00+03:30,0.0,0.0,0.0
1751732340000,0.015300042963859721,0.015347362325328453,0.0151501429817035,0.0151501429817035,4966.525215825197,2025-07-05 19:49:00+03:30,0.0,0.0,0.0
1751732400000,0.0151501429817035,0.015222391062472968,0.015052704791998613,0.015052704791998613,4050.5680107589383,2025-07-05 19:50:00+03:30,0.0,0.0,0.0
1751732460000,0.015052704791998613,0.01509448980611773,0.014973470378870478,0.014990527939724756,4572.5270250418025,2025-07-05 19:51:00+03:30,0.0,0.0,0.0
1751732520000,0.014990527939724756,0.01510116302832404,0.014953522194101634,0.01510116302832404,4453.821660710788,2025-07-05 19:52:00+03:30,0.0,0.0,0.0
1751732580000,0.01510116302832404,0.015142814233721085,0.014993808865907472,0.015064652225161292,3395.009693555357,2025-07-05 19:53:00+03:30,0.0,0.0,0.0
1751732640000,0.015064652225161292,0.015073947119967127,0.015064652225161292,0.015073947119967127,6535.540413940154,2025-07-05 19:54:00+03:30,0.0,0.0,0.0
1751732700000,0.015073947119967127,0.01511801176159393,0.015049996629915397,0.015049996629915397,4638.55903291736,2025-07-05 19:55:00+03:30,0.0,0.0,0.0
1751732760000,0.015049996629915397,0.015051049148326534,0.015049996629915397,0.015051049148326534,8201.492709780761,2025-07-05 19:56:00+03:30,0.0,0.0,0.0
1751732820000,0.015051049148326534,0.015178473303933333,0.015038165356588263,0.015158620315293725,3662.9505286399735,2025-07-05 19:57:00+03:30,0.0,0.0,0.0
1751732880000,0.015158620315293725,0.015167122933862891,0.01505357745492063,0.015054969090441404,3055.894506762664,2025-07-05 19:58:00+03:30,0.0,0.0,0.0
1751732940000,0.015054969090441404,0.015132439951998774,0.01501396927125617,0.015100210946872134,3294.7738975564475,2025-07-05 19:59:00+03:30,0.0,0.0,0.0
1751733000000,0.015100210946872134,0.015100210946872134,0.014968343096232994,0.014970795885704678,3449.0125139732177,2025-07-05 20:00:00+03:30,0.0,0.0,0.0
1751733060000,0.014970795885704678,0.015073752133315294,0.01495595345611091,0.015034850441973457,2976.46460457587,2025-07-05 20:01:00+03:30,0.0,0.0,0.0
1751733120000,0.015034850441973457,0.015034850441973457,0.015023788736321498,0.015023788736321498,7540.5332130680645,2025-07-05 20:02:00+03:30,0.0,0.0,0.0
1751733180000,0.015023788736321498,0.015028590168583584,0.014890172750463731,0.014890172750463731,3030.588309781199,2025-07-05 20:03:00+03:30,0.0,0.0,0.0
1751733240000,0.014890172750463731,0.015068939765402889,0.014890172750463731,0.015000609262381847,4052.5827703051496,2025-07-05 20:04:00+03:30,0.0,0.0,0.0
1751733300000,0.015000609262381847,0.015109173718603618,0.014975571717862344,0.015063044389566892,2988.132473197186,2025-07-05 20:05:00+03:30,0.0,0.0,0.0
1751733360000,0.015063044389566892,0.01508530689686047,0.015063044389566892,0.01508530689686047,3056.7960105024,2025-07-05 20:06:00+03:30,0.0,0.0,0.0
1751733420000,0.01508530689686047,0.015089422553318651,0.01508530689686047,0.015089422553318651,2558.823566972479,2025-07-05 20:07:00+03:30,0.0,0.0,0.0
1751733480000,0.015089422553318651,0.015089422553318651,0.015085515233564752,0.015085515233564752,2987.618927570266,2025-07-05 20:08:00+03:30,0.0,0.0,0.0
1751733540000,0.015085515233564752,0.015085515233564752,0.014908296164875602,0.014908296164875602,3801.3518247546426,2025-07-05 20:09:00+03:30,0.0,0.0,0.0
1751733600000,0.014908296164875602,0.01496630446525824,0.014862543459741466,0.014867458987809291,3603.534658980308,2025-07-05 20:10:00+03:30,0.0,0.0,0.0
1751733660000,0.014867458987809291,0.014870996154064122,0.014867458987809291,0.014870996154064122,3466.7412264612317,2025-07-05 20:11:00+03:30,0.0,0.0,0.0
1751733720000,0.014870996154064122,0.014870996154064122,0.01486241843506164,0.01486241843506164,2516.931742381805,2025-07-05 20:12:00+03:30,0.0,0.0,0.0
1751733780000,0.01486241843506164,0.01486241843506164,0.01485773541287322,0.01485773541287322,3239.0466994794383,2025-07-05 20:13:00+03:30,0.0,0.0,0.0
1751733840000,0.01485773541287322,0.01497379521208972,0.01485773541287322,0.014901912097120803,2644.8066754900383,2025-07-05 20:14:00+03:30,0.0,0.0,0.0
1751733900000,0.014901912097120803,0.014960419685970889,0.014852909179169106,0.01495604335187277,2790.9360020219824,2025-07-05 20:15:00+03:30,0.0,0.0,0.0
1751733960000,0.01495604335187277,0.01495604335187277,0.014816986124726084,0.014816986124726084,4121.722098649084,2025-07-05 20:16:00+03:30,0.0,0.0,0.0
1751734020000,0.014816986124726084,0.01485118417803103,0.01472664544700522,0.01472664544700522,4615.217082246222,2025-07-05 20:17:00+03:30,0.0,0.0,0.0
1751734080000,0.01472664544700522,0.014800318661077902,0.014631471108595423,0.014631471108595423,3664.052434454547,2025-07-05 20:18:00+03:30,0.0,0.0,0.0
1751734140000,0.014631471108595423,0.014753757825182618,0.014621968915899473,0.014718109997624034,3210.6279008253996,2025-07-05 20:19:00+03:30,0.0,0.0,0.0
1751734200000,0.014718109997624034,0.014718802542476922,0.01460241678612488,0.01460241678612488,3814.3477664768075,2025-07-05 20:20:00+03:30,0.0,0.0,0.0
1751734260000,0.01460241678612488,0.014765949017117247,0.01460241678612488,0.014765949017117247,4100.012979557723,2025-07-05 20:21:00+03:30,0.0,0.0,0.0
1751734320000,0.014765949017117247,0.014765949017117247,0.01473440087913785,0.01473440087913785,4001.287602146539,2025-07-05 20:22:00+03:30,0.0,0.0,0.0
1751734380000,0.01473440087913785,0.014736146719102427,0.014615260911493533,0.01463309883112891,2498.3661829043403,2025-07-05 20:23:00+03:30,0.0,0.0,0.0
1751734440000,0.01463309883112891,0.014655911766461152,0.01463309883112891,0.014655911766461152,2257.757247191307,2025-07-05 20:24:00+03:30,0.0,0.0,0.0
1751734500000,0.014655911766461152,0.014683672097850623,0.014655911766461152,0.014683672097850623,2970.3475564094056,2025-07-05 20:25:00+03:30,0.0,0.0,0.0
1751734560000,0.014683672097850623,0.014808441753158931,0.014683672097850623,0.014753270766239673,4267.139350370338,2025-07-05 20:26:00+03:30,0.0,0.0,0.0
1751734620000,0.014753270766239673,0.014762470431754195,0.014611208491762652,0.014635288450602772,3288.6622418375446,2025-07-05 20:27:00+03:30,0.0,0.0,0.0
1751734680000,0.014635288450602772,0.014647652512855764,0.014635288450602772,0.014647652512855764,5081.915333932545,2025-07-05 20:28:00+03:30,0.0,0.0,0.0
1751734740000,0.014647652512855764,0.014647652512855764,0.014633367037078513,0.01463474990452912,3904.134093576305,2025-07-05 20:29:00+03:30,0.0,0.0,0.0
1751734800000,0.01463474990452912,0.01463474990452912,0.014579980526667974,0.014592686911250865,3345.6450207748658,2025-07-05 20:30:00+03:30,0.0,0.0,0.0
1751734860000,0.014592686911250865,0.014694913513312891,0.014588420261885207,0.014694913513312891,2250.253534874958,2025-07-05 20:31:00+03:30,0.0,0.0,0.0
1751734920000,0.014694913513312891,0.01471809392423152,0.014567441040509468,0.014651537966472644,2577.7296561206845,2025-07-05 20:32:00+03:30,0.0,0.0,0.0
1751734980000,0.014651537966472644,0.01465548456053131,0.014631502520552227,0.014642705461137325,3651.3768060414227,2025-07-05 20:33:00+03:30,0.0,0.0,0.0
1751735040000,0.014642705461137325,0.014675560568255716,0.014642705461137325,0.01466615558004157,4068.963458358645,2025-07-05 20:34:00+03:30,0.0,0.0,0.0
1751735100000,0.01466615558004157,0.014749078750451996,0.014626215430841302,0.014749078750451996,2936.8337497469197,2025-07-05 20:35:00+03:30,0.0,0.0,0.0
1751735160000,0.014749078750451996,0.014760977514822193,0.01458497505253087,0.014671282062401425,3121.6781512862626,2025-07-05 20:36:00+03:30,0.0,0.0,0.0
1751735220000,0.014671282062401425,0.014686928413571497,0.014554061329973996,0.014555168572562734,1382.187728811371,2025-07-05 20:37:00+03:30,0.0,0.0,0.0
1751735280000,0.014555168572562734,0.014556378761511559,0.014524883831592174,0.014539745498132042,3864.8198343848685,2025-07-05 20:38:00+03:30,0.0,0.0,0.0
1751735340000,0.014539745498132042,0.014539745498132042,0.014500854745750124,0.0145113483601321,3315.8531745302757,2025-07-05 20:39:00+03:30,0.0,0.0,0.0
1751735400000,0.0145113483601321,0.014625295419947427,0.014486697139437264,0.014625295419947427,2992.850092797429,2025-07-05 20:40:00+03:30,0.0,0.0,0.0
1751735460000,0.014625295419947427,0.014653881736279347,0.014531295073086032,0.014551925977163361,2740.7295206330773,2025-07-05 20:41:00+03:30,0.0,0.0,0.0
1751735520000,0.014551925977163361,0.014615477408874325,0.014481658582109284,0.014615477408874325,3939.2755198258697,2025-07-05 20:42:00+03:30,0.0,0.0,0.0
1751735580000,0.014615477408874325,0.01470735572693468,0.014572271515721841,0.01470735572693468,3032.3042194121067,2025-07-05 20:43:00+03:30,0.0,0.0,0.0
1751735640000,0.01470735572693468,0.01477142977879199,0.014662081428223917,0.014734767163614488,3279.0718120105444,2025-07-05 20:44:00+03:30,0.0,0.0,0.0
1751735700000,0.014734767163614488,0.014757582821613968,0.014636190503423192,0.014656577078029434,3179.944915294403,2025-07-05 20:45:00+03:30,0.0,0.0,0.0
1751735760000,0.014656577078029434,0.014659253012580782,0.014656577078029434,0.014659253012580782,3671.5677378481005,2025-07-05 20:46:00+03:30,0.0,0.0,0.0
1751735820000,0.014659253012580782,0.014659253012580782,0.014652735620906656,0.01465509194279804,1880.9480482763063,2025-07-05 20:47:00+03:30,0.0,0.0,0.0
1751735880000,0.01465509194279804,0.014735519972636222,0.01463924609611548,0.014735519972636222,2068.779679451191,2025-07-05 20:48:00+03:30,0.0,0.0,0.0
1751735940000,0.014735519972636222,0.01474687597027661,0.014624896647308845,0.014657691528576539,2886.0717684995043,2025-07-05 20:49:00+03:30,0.0,0.0,0.0
1751736000000,0.014657691528576539,0.014760373128323798,0.014637032023710703,0.014746842035575197,4537.310578234641,2025-07-05 20:50:00+03:30,0.0,0.0,0.0
1751736060000,0.014746842035575197,0.014778868008774253,0.014646846458236355,0.014646846458236355,1626.9296768314603,2025-07-05 20:51:00+03:30,0.0,0.0,0.0
1751736120000,0.014646846458236355,0.01475338229036525,0.01462328886837216,0.01475338229036525,2641.722450594403,2025-07-05 20:52:00+03:30,0.0,0.0,0.0
1751736180000,0.01475338229036525,0.01479917801255236,0.014665756989745617,0.014665756989745617,2243.9702169598672,2025-07-05 20:53:00+03:30,0.0,0.0,0.0
1751736240000,0.014665756989745617,0.014665756989745617,0.014553924361840108,0.014553924361840108,3487.8411128398966,2025-07-05 20:54:00+03:30,0.0,0.0,0.0
1751736300000,0.014553924361840108,0.014633657365812435,0.014529359826568451,0.014616869239034491,2609.2704862906294,2025-07-05 20:55:00+03:30,0.0,0.0,0.0
1751736360000,0.014616869239034491,0.014632399265528496,0.014339758468412579,0.014415183931966235,6721.736535225919,2025-07-05 20:56:00+03:30,0.0,0.0,0.0
1751736420000,0.014415183931966235,0.014470672150681388,0.014415183931966235,0.014450829255300269,2935.0342960922476,2025-07-05 20:57:00+03:30,0.0,0.0,0.0
1751736480000,0.014450829255300269,0.014486627678413355,0.014383331394170308,0.014485955164345537,3425.4157109894886,2025-07-05 20:58:00+03:30,0.0,0.0,0.0
1751736540000,0.014485955164345537,0.014513925408712176,0.014485955164345537,0.014503617568369863,1946.58445441269,2025-07-05 20:59:00+03:30,0.0,0.0,0.0
1751736600000,0.014503617568369863,0.01466407334756693,0.014461899138264253,0.014593777613181202,5925.36195306444,2025-07-05 21:00:00+03:30,0.0,0.0,0.0
1751736660000,0.014593777613181202,0.014593777613181202,0.014585292011101333,0.01458764709117487,2582.061494736513,2025-07-05 21:01:00+03:30,0.0,0.0,0.0
1751736720000,0.01458764709117487,0.014674973246400493,0.014542255942212414,0.014674973246400493,2159.228266261252,2025-07-05 21:02:00+03:30,0.0,0.0,0.0
1751736780000,0.014674973246400493,0.014685897060989318,0.014674973246400493,0.014685897060989318,3628.105643548061,2025-07-05 21:03:00+03:30,0.0,0.0,0.0
1751736840000,0.014685897060989318,0.014728972264725186,0.014596562892768682,0.0146091495834761,2990.0766764264367,2025-07-05 21:04:00+03:30,0.0,0.0,0.0
1751736900000,0.0146091495834761,0.014709860141418524,0.014599130462491238,0.014705245019393656,2793.9744638307902,2025-07-05 21:05:00+03:30,0.0,0.0,0.0
1751736960000,0.014705245019393656,0.014742689808060011,0.01462870381687434,0.014673849100054995,3090.5613442052545,2025-07-05 21:06:00+03:30,0.0,0.0,0.0
1751737020000,0.014673849100054995,0.014769781658579024,0.014617364294664335,0.014617364294664335,3102.884618534637,2025-07-05 21:07:00+03:30,0.0,0.0,0.0
1751737080000,0.014617364294664335,0.014705418134512819,0.014617364294664335,0.014700168047027904,2003.7466421936883,2025-07-05 21:08:00+03:30,0.0,0.0,0.0
1751737140000,0.014700168047027904,0.014795991251916801,0.014635972111907264,0.014773939764718233,5253.701625378451,2025-07-05 21:09:00+03:30,0.0,0.0,0.0
1751737200000,0.014773939764718233,0.014805110846554968,0.014773939764718233,0.014805110846554968,1099.7618460063313,2025-07-05 21:10:00+03:30,0.0,0.0,0.0
1751737260000,0.014805110846554968,0.014805110846554968,0.014784805607045225,0.014784805607045225,2680.070679415702,2025-07-05 21:11:00+03:30,0.0,0.0,0.0
1751737320000,0.014784805607045225,0.014784805607045225,0.014657086862961492,0.014723174321804058,1551.5950280748598,2025-07-05 21:12:00+03:30,0.0,0.0,0.0
1751737380000,0.014723174321804058,0.014744510166670697,0.014604169167041367,0.014612764653074603,2651.1493958234096,2025-07-05 21:13:00+03:30,0.0,0.0,0.0
1751737440000,0.014612764653074603,0.014696383073064798,0.014575897085488147,0.014670656593537376,2768.37309666369,2025-07-05 21:14:00+03:30,0.0,0.0,0.0
1751737500000,0.014670656593537376,0.014677279632186062,0.014556689844866513,0.014616442246287425,2422.13554242088,2025-07-05 21:15:00+03:30,0.0,0.0,0.0
1751737560000,0.014616442246287425,0.014616442246287425,0.014614884590507587,0.014614884590507587,2868.274140380021,2025-07-05 21:16:00+03:30,0.0,0.0,0.0
1751737620000,0.014614884590507587,0.014704162038244956,0.01459746610491589,0.014687735632681963,2725.7741989043043,2025-07-05 21:17:00+03:30,0.0,0.0,0.0
1751737680000,0.014687735632681963,0.014687735632681963,0.014677934654279882,0.014677934654279882,2977.5975821847346,2025-07-05 21:18:00+03:30,0.0,0.0,0.0
1751737740000,0.014677934654279882,0.014793478550738004,0.014664592032660533,0.014793478550738004,3240.534133514603,2025-07-05 21:19:00+03:30,0.0,0.0,0.0
1751737800000,0.014793478550738004,0.014795893329119495,0.014793478550738004,0.014795893329119495,2772.6493852901963,2025-07-05 21:20:00+03:30,0.0,0.0,0.0
1751737860000,0.014795893329119495,0.014828227747311238,0.014739265237182966,0.014767092266702416,2320.4118256878764,2025-07-05 21:21:00+03:30,0.0,0.0,0.0
1751737920000,0.014767092266702416,0.014787350184033196,0.01466775496225222,0.014670223156927122,2747.705151396895,2025-07-05 21:22:00+03:30,0.0,0.0,0.0
1751737980000,0.014670223156927122,0.01472229593753612,0.01463103727197581,0.014636283273296927,1889.6274974397845,2025-07-05 21:23:00+03:30,0.0,0.0,0.0
1751738040000,0.014636283273296927,0.014636283273296927,0.014595615755211087,0.014622276721224532,3170.3237158105803,2025-07-05 21:24:00+03:30,0.0,0.0,0.0
1751738100000,0.014622276721224532,0.014651741403607844,0.014601966330301044,0.014651741403607844,3062.151548491981,2025-07-05 21:25:00+03:30,0.0,0.0,0.0
1751738160000,0.014651741403607844,0.014808672922209016,0.014651741403607844,0.01473667944763462,2311.3087662312037,2025-07-05 21:26:00+03:30,0.0,0.0,0.0
1751738220000,0.01473667944763462,0.014815135535921049,0.014698635639167727,0.014803512622663672,2241.8728139775762,2025-07-05 21:27:00+03:30,0.0,0.0,0.0
1751738280000,0.014803512622663672,0.014811332699205837,0.014792887908679796,0.014792887908679796,2464.9939576535835,2025-07-05 21:28:00+03:30,0.0,0.0,0.0
1751738340000,0.014792887908679796,0.014815324285434448,0.01470402391518637,0.014751974759075161,2700.4296665874504,2025-07-05 21:29:00+03:30,0.0,0.0,0.0
1751738400000,0.014751974759075161,0.014853568474535787,0.014722379951303873,0.014802925816569973,2371.8034757475675,2025-07-05 21:30:00+03:30,0.0,0.0,0.0
1751738460000,0.014802925816569973,0.01481437231957804,0.01470379561025126,0.01470379561025126,3051.1251025024358,2025-07-05 21:31:00+03:30,0.0,0.0,0.0
1751738520000,0.01470379561025126,0.01470379561025126,0.014702931767004358,0.014702931767004358,2561.4335983004444,2025-07-05 21:32:00+03:30,0.0,0.0,0.0
1751738580000,0.014702931767004358,0.014779565497734931,0.01466228317022859,0.01473827630709514,2183.174850297522,2025-07-05 21:33:00+03:30,0.0,0.0,0.0
1751738640000,0.01473827630709514,0.015124681715667086,0.014733617981151114,0.01510070712688761,9010.567317724373,2025-07-05 21:34:00+03:30,0.0,0.0,0.0
1751738700000,0.01510070712688761,0.015113115570696061,0.01498516537342553,0.01498516537342553,3833.4199652787943,2025-07-05 21:35:00+03:30,0.0,0.0,0.0
1751738760000,0.01498516537342553,0.01498516537342553,0.014967912280698343,0.014967912280698343,2664.8126558333165,2025-07-05 21:36:00+03:30,0.0,0.0,0.0
1751738820000,0.014967912280698343,0.014978423438753271,0.014967912280698343,0.014978423438753271,2245.9527165944114,2025-07-05 21:37:00+03:30,0.0,0.0,0.0
1751738880000,0.014978423438753271,0.014978423438753271,0.014944750568329586,0.014944750568329586,6885.447569111927,2025-07-05 21:38:00+03:30,0.0,0.0,0.0
1751738940000,0.014944750568329586,0.01504414938901747,0.01491292848212134,0.01504414938901747,3817.561040136005,2025-07-05 21:39:00+03:30,0.0,0.0,0.0
1751739000000,0.01504414938901747,0.015057052605032028,0.01504414938901747,0.015057052605032028,3466.881682867218,2025-07-05 21:40:00+03:30,0.0,0.0,0.0
1751739060000,0.015057052605032028,0.01508662369749529,0.014936668045613218,0.015008743571302245,2300.251028710359,2025-07-05 21:41:00+03:30,0.0,0.0,0.0
1751739120000,0.015008743571302245,0.015069945635145845,0.015008743571302245,0.015041331610561122,5365.851678090621,2025-07-05 21:42:00+03:30,0.0,0.0,0.0
1751739180000,0.015041331610561122,0.015111518453509257,0.014997087421866633,0.014997087421866633,2253.3660699940206,2025-07-05 21:43:00+03:30,0.0,0.0,0.0
1751739240000,0.014997087421866633,0.01501368603916458,0.014984334555431649,0.014984334555431649,3999.518924500998,2025-07-05 21:44:00+03:30,0.0,0.0,0.0
1751739300000,0.014984334555431649,0.01521571466823739,0.014984334555431649,0.015192470483468336,3937.6305550803395,2025-07-05 21:45:00+03:30,0.7698781741225327,0.38493908706126634,0.5
1751739360000,0.015192470483468336,0.015202439514207114,0.0151094244700324,0.015154504507974164,1956.6597011495192,2025-07-05 21:46:00+03:30,1.9213294603677202,1.7078484092157513,0.8888888888888888
1751739420000,0.015154504507974164,0.015195097553608847,0.015106393959605766,0.015106393959605766,1637.2748861181676,2025-07-05 21:47:00+03:30,1.5413483801412076,1.3486798326235565,0.875
1751739480000,0.015106393959605766,0.015150373097098836,0.015106393959605766,0.01513350257028207,4551.6891026022195,2025-07-05 21:48:00+03:30,1.4047989686929965,1.3546275769539609,0.9642857142857143
1751739540000,0.01513350257028207,0.015175792785121987,0.01513350257028207,0.015157543598341955,3701.6854445783674,2025-07-05 21:49:00+03:30,1.4576350798919608,1.2551857632402996,0.8611111111111112
1751739600000,0.015157543598341955,0.015208982349676877,0.015078769331622456,0.015082631861093442,2911.363457206193,2025-07-05 21:50:00+03:30,1.4094624620342433,1.5066667697607428,1.0689655172413792
1751739660000,0.015082631861093442,0.015159176022844213,0.01503344145282575,0.01503344145282575,2504.4351873114915,2025-07-05 21:51:00+03:30,0.9768265258405894,0.8465829890618441,0.8666666666666667
1751739720000,0.01503344145282575,0.01503344145282575,0.014994056293380483,0.014995948934423152,2414.721391078014,2025-07-05 21:52:00+03:30,1.0827143637850982,0.8661714910280786,0.8
1751739780000,0.014995948934423152,0.015070039902086555,0.014910041464644723,0.014940523944791955,3713.050881117935,2025-07-05 21:53:00+03:30,1.0580952854005299,0.8112063854737396,0.7666666666666667
1751739840000,0.014940523944791955,0.014947023718151375,0.014940523944791955,0.014947023718151375,2275.543710973636,2025-07-05 21:54:00+03:30,0.9079170976161183,0.7376826418130962,0.8125
1751739900000,0.014947023718151375,0.014952076058016186,0.014947023718151375,0.014952076058016186,2988.684750606716,2025-07-05 21:55:00+03:30,0.9352582400179422,0.587876608011278,0.6285714285714286
1751739960000,0.014952076058016186,0.014956849480022938,0.014952076058016186,0.014956849480022938,2577.064344346501,2025-07-05 21:56:00+03:30,0.9332947681084781,0.6133079904712856,0.6571428571428571
1751740020000,0.014956849480022938,0.01510531808107259,0.014956849480022938,0.015042312657566772,5453.68032307195,2025-07-05 21:57:00+03:30,1.0225426868004122,0.8366258346548827,0.8181818181818182
1751740080000,0.015042312657566772,0.015047981895258817,0.014893219577582972,0.0149069220922073,4155.467715208638,2025-07-05 21:58:00+03:30,1.1929891830692858,0.973228017767049,0.8157894736842105
1751740140000,0.0149069220922073,0.015001190700519883,0.014889257075504474,0.014988020529404853,2387.8623385864425,2025-07-05 21:59:00+03:30,1.1978119570063177,0.9388255879238707,0.7837837837837838
