timestamp,open,high,low,close,volume
1751959920000,2.98212511288722e-05,3.328834344587451e-05,2.94456911246375e-05,3.328834344587451e-05,9260.009064203588
1751959980000,3.328834344587451e-05,5.00951098197805e-05,3.328834344587451e-05,4.994063308712457e-05,34323.03954582459
1751960040000,4.994063308712457e-05,7.094945768360475e-05,4.97742831402984e-05,7.094945768360475e-05,35902.752487328944
1751960100000,7.094945768360475e-05,8.928475718592263e-05,7.094945768360475e-05,8.908086339747264e-05,29846.18051186961
1751960160000,8.908086339747264e-05,9.625245164367344e-05,8.908086339747264e-05,9.543237377617762e-05,22569.472991848263
1751960220000,9.543237377617762e-05,9.566252845791728e-05,9.488493984592348e-05,9.491508741283985e-05,15520.000243459495
1751960280000,9.491508741283985e-05,9.592312639523631e-05,9.406094110275626e-05,9.590318304336842e-05,15065.164601052877
1751960340000,9.590318304336842e-05,9.872156641026754e-05,9.568240185360396e-05,9.792980283432391e-05,18677.87705140349
1751960400000,9.792980283432391e-05,9.823525510420254e-05,9.350086347504622e-05,9.371928408031654e-05,18834.7161068884
1751960460000,9.371928408031654e-05,9.681772369568798e-05,9.371928408031654e-05,9.59083915754586e-05,18756.081667561717
1751960520000,9.59083915754586e-05,9.786650986784556e-05,9.526000151447688e-05,9.764900912055913e-05,16493.07564454787
1751960580000,9.764900912055913e-05,9.800028675641276e-05,9.720284749281572e-05,9.720284749281572e-05,17779.330281487433
1751960640000,9.720284749281572e-05,0.00010014548038,9.661220203859488e-05,9.91143706444174e-05,19025.26131701785
1751960700000,9.91143706444174e-05,9.989092740143257e-05,9.83732854105002e-05,9.8597145682169e-05,16680.385326005162
1751960760000,9.8597145682169e-05,9.947439530427036e-05,9.736423176500551e-05,9.945408834883296e-05,16143.407918375411
1751960820000,9.945408834883296e-05,0.0001001658572347,9.945408834883296e-05,9.983757792114108e-05,16136.026509022691
1751960880000,9.983757792114108e-05,9.983757792114108e-05,9.917971412500736e-05,9.942190773525314e-05,16718.069207976863
1751960940000,9.942190773525314e-05,9.954829447483944e-05,9.942190773525314e-05,9.954829447483944e-05,14753.424289616356
1751961000000,9.954829447483944e-05,0.0001011732641996,9.849887859637868e-05,0.0001004912305847,18837.079779025826
1751961060000,0.0001004912305847,0.0001026955017652,9.935454179654036e-05,0.0001025687974797,14098.309441165711
1751961120000,0.0001025687974797,0.0001026582032993,0.000102053247761,0.000102053247761,18033.24670158836
1751961180000,0.000102053247761,0.0001021162740532,0.000102053247761,0.0001021162740532,17744.617294985583
1751961240000,0.0001021162740532,0.0001066138928029,0.0001020301429301,0.0001059046136663,17808.682637108206
1751961300000,0.0001059046136663,0.0001063621328519,0.0001037170868851,0.0001039067696465,16412.52604725878
1751961360000,0.0001039067696465,0.0001045343892644,0.0001028229235223,0.0001034309673221,18504.86139231257
1751961420000,0.0001034309673221,0.0001062498064323,0.0001025615467248,0.0001057894093518,21456.74413872956
1751961480000,0.0001057894093518,0.0001059351978838,0.0001044502348914,0.0001051747012261,14854.245003440208
1751961540000,0.0001051747012261,0.0001062183909107,0.0001037516321061,0.0001041306078856,17186.960449069957
1751961600000,0.0001041306078856,0.0001041306078856,0.0001017765364777,0.0001024071022719,18095.710302256037
1751961660000,0.0001024071022719,0.0001057242513254,0.0001024071022719,0.0001051517824495,18940.823211457493
1751961720000,0.0001051517824495,0.0001066865767212,0.0001049133543505,0.00010625589184,15164.763019803382
1751961780000,0.00010625589184,0.0001073932754814,0.0001058305410492,0.0001070645615678,12531.946619828885
1751961840000,0.0001070645615678,0.0001070645615678,0.000106896220774,0.000106896220774,14526.10841822808
1751961900000,0.000106896220774,0.0001071586558023,0.0001065408115076,0.0001065408115076,16031.726282752494
1751961960000,0.0001065408115076,0.0001066155164508,0.0001041501154382,0.000104733209279,14402.54189368746
1751962020000,0.000104733209279,0.000104733209279,0.0001039294536903,0.0001044496651073,14878.2220315898
1751962080000,0.0001044496651073,0.0001086258382255,0.0001036464212421,0.0001078136823329,20232.97955489132
1751962140000,0.0001078136823329,0.0001105517295593,0.0001076769618282,0.0001100501459959,17999.209471241953
1751962200000,0.0001100501459959,0.0001118648702288,0.000109801079765,0.0001113860061281,17040.153271321215
