timestamp,time_iran,month,day_of_week,day,hour,open,high,low,close,volume
1756570440000,2025-08-30 19:44:00,8,5,30,16,2.278325351054275e-05,2.9278134907578367e-05,2.2492351862155034e-05,2.829484086534802e-05,2343.523785281405
1756570500000,2025-08-30 19:45:00,8,5,30,16,2.829484086534802e-05,2.829484086534802e-05,2.081144200777727e-05,2.245739945646363e-05,4029.318327459298
1756570560000,2025-08-30 19:46:00,8,5,30,16,2.245739945646363e-05,2.2524782719405268e-05,1.5912048638271344e-05,1.7430087745328023e-05,3368.902419516347
1756570620000,2025-08-30 19:47:00,8,5,30,16,1.7430087745328023e-05,1.7549569241879156e-05,1.6564235770755962e-05,1.7070296350766315e-05,836.8381790379619
1756570680000,2025-08-30 19:48:00,8,5,30,16,1.7070296350766315e-05,1.881756275316349e-05,1.7070296350766315e-05,1.8318082270940467e-05,1227.8432388338465
1756570740000,2025-08-30 19:49:00,8,5,30,16,1.8318082270940467e-05,2.2630568118251738e-05,1.8274163960764655e-05,1.9294757522499015e-05,2982.0469470835747
1756570800000,2025-08-30 19:50:00,8,5,30,16,1.9294757522499015e-05,2.2293992898972488e-05,1.9203772183509902e-05,2.16543508997723e-05,1302.575296681348
1756570860000,2025-08-30 19:51:00,8,5,30,16,2.16543508997723e-05,2.3221377549480483e-05,2.16543508997723e-05,2.3221377549480483e-05,561.7456648935157
1756570920000,2025-08-30 19:52:00,8,5,30,16,2.3221377549480483e-05,2.5303130364611286e-05,2.272165226678744e-05,2.5303130364611286e-05,802.8633363086465
1756570980000,2025-08-30 19:53:00,8,5,30,16,2.5303130364611286e-05,2.604740032335304e-05,2.5303130364611286e-05,2.5677821426406666e-05,324.07678806327345
1756571040000,2025-08-30 19:54:00,8,5,30,16,2.5677821426406666e-05,2.5677821426406666e-05,2.334621221014656e-05,2.334621221014656e-05,615.4138806347012
1756571100000,2025-08-30 19:55:00,8,5,30,16,2.334621221014656e-05,2.334621221014656e-05,1.976377510589173e-05,2.0021829906389348e-05,1967.8872888701096
1756571160000,2025-08-30 19:56:00,8,5,30,16,2.0021829906389348e-05,2.0105864469683488e-05,1.716108133859855e-05,1.7487389071248584e-05,1543.9120475969337
1756571220000,2025-08-30 19:57:00,8,5,30,16,1.7487389071248584e-05,1.7487389071248584e-05,1.428784230703882e-05,1.532226240545766e-05,1857.9606766240802
1756571280000,2025-08-30 19:58:00,8,5,30,16,1.532226240545766e-05,1.535205611974933e-05,1.3965349138079986e-05,1.4228161167432707e-05,626.0349731495766
1756571340000,2025-08-30 19:59:00,8,5,30,16,1.4228161167432707e-05,1.4341920852740322e-05,1.3912227045390921e-05,1.3925576100865395e-05,270.0399094500964
1756571400000,2025-08-30 20:00:00,8,5,30,16,1.3925576100865395e-05,1.47657080846074e-05,1.3245600011179524e-05,1.4333324558205559e-05,973.7406252246789
1756571460000,2025-08-30 20:01:00,8,5,30,16,1.4333324558205559e-05,1.5837695582383546e-05,1.4305338196246601e-05,1.5119813847300331e-05,900.9794020909361
1756571520000,2025-08-30 20:02:00,8,5,30,16,1.5119813847300331e-05,1.5373203483101405e-05,1.4969145484152157e-05,1.5362875534046738e-05,148.916929972075
1756571580000,2025-08-30 20:03:00,8,5,30,16,1.5362875534046738e-05,1.7734653841888933e-05,1.463541963053871e-05,1.707741404155103e-05,1121.963036468194
1756571640000,2025-08-30 20:04:00,8,5,30,16,1.707741404155103e-05,1.707741404155103e-05,1.6825517980069328e-05,1.6825517980069328e-05,60.987284012035886
1756571700000,2025-08-30 20:05:00,8,5,30,16,1.6825517980069328e-05,1.691084335493566e-05,1.5709157781913052e-05,1.5709157781913052e-05,281.0503528530416
1756571820000,2025-08-30 20:07:00,8,5,30,16,1.5709157781913052e-05,1.6796547651915885e-05,1.5683562857236048e-05,1.661536800538581e-05,306.4274935020517
1756571880000,2025-08-30 20:08:00,8,5,30,16,1.661536800538581e-05,1.661536800538581e-05,1.5973485662641116e-05,1.603787971342189e-05,157.2764879659222
1756571940000,2025-08-30 20:09:00,8,5,30,16,1.603787971342189e-05,1.605415834642197e-05,1.603787971342189e-05,1.605415834642197e-05,3.9658486214744237
1756572000000,2025-08-30 20:10:00,8,5,30,16,1.605415834642197e-05,1.605415834642197e-05,1.586650119952958e-05,1.5866940530477058e-05,80.30555028181213
1756572060000,2025-08-30 20:11:00,8,5,30,16,1.5866940530477058e-05,1.6906295077335325e-05,1.5772306669905227e-05,1.6906295077335325e-05,302.0936253294217
1756572120000,2025-08-30 20:12:00,8,5,30,16,1.6906295077335325e-05,1.740433097197705e-05,1.6906295077335325e-05,1.740433097197705e-05,116.49212265859332
1756572180000,2025-08-30 20:13:00,8,5,30,16,1.740433097197705e-05,1.740433097197705e-05,1.6403802585910236e-05,1.6403802585910236e-05,232.86000084162913
1756572240000,2025-08-30 20:14:00,8,5,30,16,1.6403802585910236e-05,1.6890553577292627e-05,1.6403802585910236e-05,1.6890553577292627e-05,110.27007930532123
1756572300000,2025-08-30 20:15:00,8,5,30,16,1.6890553577292627e-05,1.6890553577292627e-05,1.4514815661998822e-05,1.4514815661998822e-05,590.1593910217358
1756572360000,2025-08-30 20:16:00,8,5,30,16,1.4514815661998822e-05,1.5399600331840896e-05,1.4500706443465144e-05,1.529624291565958e-05,247.37378640719464
1756572420000,2025-08-30 20:17:00,8,5,30,16,1.529624291565958e-05,1.543008124938087e-05,1.529624291565958e-05,1.5389432472328776e-05,55.39323385697836
