timestamp,time_iran,month,day_of_week,day,hour,open,high,low,close,volume
1756495440000,2025-08-29 22:54:00,8,4,29,19,0.023486498576715677,0.023539778182135134,0.023486498576715677,0.023539778182135134,2294.4223503943176
1756495500000,2025-08-29 22:55:00,8,4,29,19,0.023539778182135134,0.023539778182135134,0.023349333288239425,0.023538306924400103,507.8250434336831
1756495560000,2025-08-29 22:56:00,8,4,29,19,0.023538306924400103,0.023538306924400103,0.023348530571886468,0.023348530571886468,503.0046211574695
1756495620000,2025-08-29 22:57:00,8,4,29,19,0.023348530571886468,0.023510364671043366,0.023331021159778077,0.023510364671043366,1764.822349206623
1756495680000,2025-08-29 22:58:00,8,4,29,19,0.023510364671043366,0.02352801960991897,0.023510364671043366,0.02352801960991897,1089.3412615149582
1756495740000,2025-08-29 22:59:00,8,4,29,19,0.02352801960991897,0.02352801960991897,0.02334004322970928,0.02334004322970928,27.493996012652698
1756495860000,2025-08-29 23:01:00,8,4,29,19,0.02334004322970928,0.02334004322970928,0.022896570583273178,0.022896570583273178,27509.3879028957
1756495920000,2025-08-29 23:02:00,8,4,29,19,0.022896570583273178,0.022896570583273178,0.022354374702100846,0.022354374702100846,34473.0241717692
1756495980000,2025-08-29 23:03:00,8,4,29,19,0.022354374702100846,0.022354374702100846,0.02221283067694938,0.02221283067694938,16319.802834478403
1756496040000,2025-08-29 23:04:00,8,4,29,19,0.02221283067694938,0.02221283067694938,0.022031266942700738,0.022031266942700738,4622.289025972614
1756496100000,2025-08-29 23:05:00,8,4,29,19,0.022031266942700738,0.022031266942700738,0.021856845273960854,0.022000892326562268,12063.927697797135
1756496280000,2025-08-29 23:08:00,8,4,29,19,0.022000892326562268,0.022000892326562268,0.02141760668340093,0.02141760668340093,26724.342087546953
1756496340000,2025-08-29 23:09:00,8,4,29,19,0.02141760668340093,0.0215836252375833,0.021365268336744646,0.021365268336744646,5113.933081946162
1756496400000,2025-08-29 23:10:00,8,4,29,19,0.021365268336744646,0.021365268336744646,0.021330471240880146,0.021330471240880146,459.6100351777857
1756496460000,2025-08-29 23:11:00,8,4,29,19,0.021330471240880146,0.021330471240880146,0.021227521902209046,0.021227521902209046,13160.788386752134
1756496520000,2025-08-29 23:12:00,8,4,29,19,0.021227521902209046,0.021227521902209046,0.01947454317018416,0.01947454317018416,110762.50289901416
1756496580000,2025-08-29 23:13:00,8,4,29,19,0.01947454317018416,0.01947454317018416,0.018984629300491586,0.01905045472276379,82704.60496201064
1756496640000,2025-08-29 23:14:00,8,4,29,19,0.01905045472276379,0.01905045472276379,0.01837220438557535,0.01837220438557535,46118.64042330509
1756496700000,2025-08-29 23:15:00,8,4,29,19,0.01837220438557535,0.01850957965040828,0.018220304025277235,0.01850957965040828,34220.31125733911
1756496760000,2025-08-29 23:16:00,8,4,29,19,0.01850957965040828,0.019197098426196293,0.018496266988881477,0.019197098426196293,57484.89021806291
1756496820000,2025-08-29 23:17:00,8,4,29,19,0.019197098426196293,0.01942113762278368,0.01910309433099358,0.01942113762278368,16332.080711314473
1756496880000,2025-08-29 23:18:00,8,4,29,19,0.01942113762278368,0.01962597990331891,0.019333948294383996,0.01962597990331891,14815.634018810479
1756496940000,2025-08-29 23:19:00,8,4,29,19,0.01962597990331891,0.019717925599499656,0.019477168379369976,0.019565493840979355,6411.459804181538
1756497000000,2025-08-29 23:20:00,8,4,29,19,0.019565493840979355,0.019728973478070285,0.019565493840979355,0.019728973478070285,734.0252838093633
1756497060000,2025-08-29 23:21:00,8,4,29,19,0.019728973478070285,0.020192800479042556,0.0196239716285287,0.020192800479042556,31799.00410613665
1756497120000,2025-08-29 23:22:00,8,4,29,19,0.020192800479042556,0.020192800479042556,0.020009000816535512,0.02018705802772189,3095.0781620237067
1756497180000,2025-08-29 23:23:00,8,4,29,19,0.02018705802772189,0.020204339946467784,0.020024842869982972,0.02003737786835964,2900.0897976247225
1756497240000,2025-08-29 23:24:00,8,4,29,19,0.02003737786835964,0.02020706915393808,0.019991761984017836,0.0201182192606112,17151.199681329046
1756497300000,2025-08-29 23:25:00,8,4,29,19,0.0201182192606112,0.020332343882850414,0.02011733884177025,0.020332343882850414,3657.9271843245447
1756497360000,2025-08-29 23:26:00,8,4,29,19,0.020332343882850414,0.02033635998608215,0.020332343882850414,0.02033635998608215,243.56387628721183
1756497420000,2025-08-29 23:27:00,8,4,29,19,0.02033635998608215,0.020339057393239168,0.019907161907039908,0.019907161907039908,20375.464918631347
1756497480000,2025-08-29 23:28:00,8,4,29,19,0.019907161907039908,0.019907161907039908,0.019904836439013616,0.019904836439013616,196.17647579854966
1756497540000,2025-08-29 23:29:00,8,4,29,19,0.019904836439013616,0.019904836439013616,0.019902508824184467,0.019902508824184467,36.24246856883991
1756497600000,2025-08-29 23:30:00,8,4,29,20,0.019902508824184467,0.019902508824184467,0.01967898884998279,0.01967898884998279,14988.631320915667
1756497660000,2025-08-29 23:31:00,8,4,29,20,0.01967898884998279,0.01987585831359442,0.019674451737338554,0.01987585831359442,5489.446421327915
1756497720000,2025-08-29 23:32:00,8,4,29,20,0.01987585831359442,0.02010846753754439,0.01987585831359442,0.020101139134502198,16419.78942592523
1756497780000,2025-08-29 23:33:00,8,4,29,20,0.020101139134502198,0.020101139134502198,0.019927556281004184,0.019927556281004184,1886.4571060685985
1756497840000,2025-08-29 23:34:00,8,4,29,20,0.019927556281004184,0.020026617684513887,0.019801530889850497,0.020026617684513887,12677.665955300097
1756497900000,2025-08-29 23:35:00,8,4,29,20,0.020026617684513887,0.02004773354453442,0.019881895735138023,0.019881895735138023,4462.985920578546
1756497960000,2025-08-29 23:36:00,8,4,29,20,0.019881895735138023,0.02009438791859872,0.019872018091305482,0.02009438791859872,6106.587289924448
1756498020000,2025-08-29 23:37:00,8,4,29,20,0.02009438791859872,0.020097407659340587,0.019933061125945662,0.019933061125945662,1215.1366642344565
1756498080000,2025-08-29 23:38:00,8,4,29,20,0.019933061125945662,0.020117322098318492,0.019933061125945662,0.020117322098318492,4040.3357309094663
1756498140000,2025-08-29 23:39:00,8,4,29,20,0.020117322098318492,0.020117322098318492,0.019973029308901134,0.019973029308901134,760.7630368604558
1756498200000,2025-08-29 23:40:00,8,4,29,20,0.019973029308901134,0.019973029308901134,0.019936251056772675,0.019936251056772675,2232.633652880162
1756498260000,2025-08-29 23:41:00,8,4,29,20,0.019936251056772675,0.019936251056772675,0.01992751705984884,0.01992751705984884,570.2369958060522
1756498320000,2025-08-29 23:42:00,8,4,29,20,0.01992751705984884,0.020133644669718776,0.01992751705984884,0.02001291691548612,6240.452426658788
1756498380000,2025-08-29 23:43:00,8,4,29,20,0.02001291691548612,0.02030729398944118,0.02001291691548612,0.02030729398944118,11436.065623544488
1756498440000,2025-08-29 23:44:00,8,4,29,20,0.02030729398944118,0.020409743726376047,0.02021137495934528,0.020409743726376047,8032.373379461262
1756498500000,2025-08-29 23:45:00,8,4,29,20,0.020409743726376047,0.020561983276345962,0.020394993561162634,0.020561983276345962,11009.588183886004
1756498560000,2025-08-29 23:46:00,8,4,29,20,0.020561983276345962,0.020611936728567502,0.020402353348601753,0.02046244629027727,4193.151699187885
1756498620000,2025-08-29 23:47:00,8,4,29,20,0.02046244629027727,0.020887972220897586,0.0204615286521124,0.020887972220897586,17559.617295761425
1756498680000,2025-08-29 23:48:00,8,4,29,20,0.020887972220897586,0.021261724635009298,0.020750451708984756,0.021261724635009298,24657.883214234833
1756498740000,2025-08-29 23:49:00,8,4,29,20,0.021261724635009298,0.021375425872683478,0.02110545854547644,0.021375425872683478,7096.25077154064
1756498800000,2025-08-29 23:50:00,8,4,29,20,0.021375425872683478,0.02141693402821223,0.02120340615332547,0.02141693402821223,3308.760434075367
1756498860000,2025-08-29 23:51:00,8,4,29,20,0.02141693402821223,0.021530910364007907,0.021249183473825428,0.021530910364007907,12230.681583021049
1756498920000,2025-08-29 23:52:00,8,4,29,20,0.021530910364007907,0.021875761038368306,0.021530910364007907,0.021811269544309297,24500.501973712413
1756498980000,2025-08-29 23:53:00,8,4,29,20,0.021811269544309297,0.022104006950345215,0.021811269544309297,0.022104006950345215,15074.555808285524
1756499040000,2025-08-29 23:54:00,8,4,29,20,0.022104006950345215,0.022240061414865137,0.022069581338047654,0.022069581338047654,1753.3336930032976
1756499100000,2025-08-29 23:55:00,8,4,29,20,0.022069581338047654,0.02232955426857463,0.022069581338047654,0.02232955426857463,5240.473332913364
1756499160000,2025-08-29 23:56:00,8,4,29,20,0.02232955426857463,0.022340260690961962,0.02215153370496797,0.022340260690961962,1434.287251948592
1756499220000,2025-08-29 23:57:00,8,4,29,20,0.022340260690961962,0.022366999225703586,0.022340260690961962,0.022366999225703586,1997.6300801494137
1756499280000,2025-08-29 23:58:00,8,4,29,20,0.022366999225703586,0.02239252818138096,0.022169611467525798,0.022301070793493694,8905.492277451362
1756499340000,2025-08-29 23:59:00,8,4,29,20,0.022301070793493694,0.022347475430125753,0.022175877897165155,0.022175877897165155,3144.9176626096214
1756499400000,2025-08-30 00:00:00,8,4,29,20,0.022175877897165155,0.02235524923522807,0.0221732535351415,0.02217943567071789,692.3595816223751
1756499460000,2025-08-30 00:01:00,8,4,29,20,0.02217943567071789,0.022740650581574647,0.02217943567071789,0.022740650581574647,24742.17487341669
1756499520000,2025-08-30 00:02:00,8,4,29,20,0.022740650581574647,0.022743729194142814,0.022562028275519216,0.022743729194142814,301.2691269128275
1756499580000,2025-08-30 00:03:00,8,4,29,20,0.022743729194142814,0.02275294366098598,0.022562006891309393,0.02275294366098598,1170.3006044434135
1756499640000,2025-08-30 00:04:00,8,4,29,20,0.02275294366098598,0.022774811302811896,0.02258090155315334,0.022774811302811896,1671.7226822328994
1756499700000,2025-08-30 00:05:00,8,4,29,20,0.022774811302811896,0.022774811302811896,0.02259990098416936,0.02259990098416936,415.4971823438459
1756499760000,2025-08-30 00:06:00,8,4,29,20,0.02259990098416936,0.022843019008669776,0.02259622978896721,0.022843019008669776,4752.542503507205
1756499820000,2025-08-30 00:07:00,8,4,29,20,0.022843019008669776,0.022843019008669776,0.02266219472695192,0.022676071371768847,1228.510206003534
1756499940000,2025-08-30 00:09:00,8,4,29,20,0.022676071371768847,0.022676071371768847,0.022676008182157963,0.022676008182157963,43.56061171792545
1756500000000,2025-08-30 00:10:00,8,4,29,20,0.022676008182157963,0.022676008182157963,0.02266422364692657,0.02266422364692657,1296.6350937375662
1756500060000,2025-08-30 00:11:00,8,4,29,20,0.02266422364692657,0.02266422364692657,0.02265451326455649,0.02265451326455649,64.55142916825714
1756500120000,2025-08-30 00:12:00,8,4,29,20,0.02265451326455649,0.02265451326455649,0.022427000605722048,0.022427000605722048,14422.265514980883
1756500240000,2025-08-30 00:14:00,8,4,29,20,0.022427000605722048,0.022609033524138462,0.022427000605722048,0.022609033524138462,555.5168206247148
1756500300000,2025-08-30 00:15:00,8,4,29,20,0.022609033524138462,0.022615340596155453,0.022609033524138462,0.022615340596155453,324.9245948908924
1756500360000,2025-08-30 00:16:00,8,4,29,20,0.022615340596155453,0.022615340596155453,0.02243386544327284,0.02243386544327284,281.91493274606154
1756500420000,2025-08-30 00:17:00,8,4,29,20,0.02243386544327284,0.02243386544327284,0.022417903899670424,0.022417903899670424,936.7694438302033
1756500480000,2025-08-30 00:18:00,8,4,29,20,0.022417903899670424,0.022417903899670424,0.02240979739007372,0.02240979739007372,908.3811372066382
1756500540000,2025-08-30 00:19:00,8,4,29,20,0.02240979739007372,0.02240979739007372,0.022229595041653626,0.022229595041653626,13220.99022560844
1756500600000,2025-08-30 00:20:00,8,4,29,20,0.022229595041653626,0.022229595041653626,0.022185978717500807,0.022185978717500807,668.8139719018209
1756500660000,2025-08-30 00:21:00,8,4,29,20,0.022185978717500807,0.022185978717500807,0.022184364386119922,0.022184364386119922,41.831387215017216
1756500720000,2025-08-30 00:22:00,8,4,29,20,0.022184364386119922,0.022184364386119922,0.022182667986883613,0.022182667986883613,171.62730221451852
1756500840000,2025-08-30 00:24:00,8,4,29,20,0.022182667986883613,0.022182667986883613,0.022125292340373137,0.022125292340373137,3680.262018060738
1756500900000,2025-08-30 00:25:00,8,4,29,20,0.022125292340373137,0.022125292340373137,0.022121818322433043,0.022121818322433043,183.36775207464748
1756500960000,2025-08-30 00:26:00,8,4,29,20,0.022121818322433043,0.022302846960635867,0.022121818322433043,0.022124799794574466,1191.1768181659395
1756501020000,2025-08-30 00:27:00,8,4,29,20,0.022124799794574466,0.022124799794574466,0.022088424522821472,0.022088424522821472,3951.022759670645
1756501080000,2025-08-30 00:28:00,8,4,29,20,0.022088424522821472,0.022088424522821472,0.022033514833964155,0.022033514833964155,2989.992029998604
1756501140000,2025-08-30 00:29:00,8,4,29,20,0.022033514833964155,0.022033514833964155,0.02199781250996554,0.02199781250996554,1522.0567939279624
1756501200000,2025-08-30 00:30:00,8,4,29,21,0.02199781250996554,0.02199781250996554,0.021982725482673254,0.021982725482673254,419.0486388336045
1756501260000,2025-08-30 00:31:00,8,4,29,21,0.021982725482673254,0.021982725482673254,0.021962066684932034,0.021962066684932034,1708.7851851590995
1756501320000,2025-08-30 00:32:00,8,4,29,21,0.021962066684932034,0.022129245024989058,0.021952397374027488,0.021952397374027488,61.26837450818098
1756501380000,2025-08-30 00:33:00,8,4,29,21,0.021952397374027488,0.021952397374027488,0.021946873727486483,0.021946873727486483,544.2710876927715
1756501440000,2025-08-30 00:34:00,8,4,29,21,0.021946873727486483,0.021946873727486483,0.021936464366714235,0.021936464366714235,461.3421164111345
1756501560000,2025-08-30 00:36:00,8,4,29,21,0.021936464366714235,0.021936464366714235,0.021928718295204423,0.021928718295204423,1131.6553761567397
1756501620000,2025-08-30 00:37:00,8,4,29,21,0.021928718295204423,0.021928718295204423,0.021918878809610336,0.021918878809610336,135.8942070561352
1756501680000,2025-08-30 00:38:00,8,4,29,21,0.021918878809610336,0.02221217690250825,0.021918878809610336,0.022152232881317246,15011.671753391738
1756501740000,2025-08-30 00:39:00,8,4,29,21,0.022152232881317246,0.022349479860935717,0.022152232881317246,0.022349479860935717,2497.02249449775
1756501800000,2025-08-30 00:40:00,8,4,29,21,0.022349479860935717,0.02244902192762964,0.022188563872801777,0.02244902192762964,6886.666203761389
1756501860000,2025-08-30 00:41:00,8,4,29,21,0.02244902192762964,0.02244902192762964,0.02226200539138946,0.02226200539138946,1388.4195251858712
1756501920000,2025-08-30 00:42:00,8,4,29,21,0.02226200539138946,0.02226200539138946,0.0222478721347839,0.0222478721347839,456.23711386801347
1756501980000,2025-08-30 00:43:00,8,4,29,21,0.0222478721347839,0.0222478721347839,0.022244112669382397,0.022244112669382397,10.899540645731706
1756502040000,2025-08-30 00:44:00,8,4,29,21,0.022244112669382397,0.022244112669382397,0.02223270448470186,0.02223270448470186,1040.2700560290205
1756502100000,2025-08-30 00:45:00,8,4,29,21,0.02223270448470186,0.02223270448470186,0.022227532379384705,0.022227532379384705,4.7012116082738
1756502280000,2025-08-30 00:48:00,8,4,29,21,0.022227532379384705,0.022227532379384705,0.022225732712155503,0.022225732712155503,76.07868307370829
1756502340000,2025-08-30 00:49:00,8,4,29,21,0.022225732712155503,0.022225732712155503,0.022217374455887354,0.022217374455887354,1026.8513960190191
1756502460000,2025-08-30 00:51:00,8,4,29,21,0.022217374455887354,0.022217374455887354,0.022208625241707847,0.022208625241707847,29.864382535029378
1756502580000,2025-08-30 00:53:00,8,4,29,21,0.022208625241707847,0.022208625241707847,0.02220599175813979,0.02220599175813979,292.5040873833068
1756502640000,2025-08-30 00:54:00,8,4,29,21,0.02220599175813979,0.02220599175813979,0.022161623235846313,0.022161623235846313,2728.526513450308
1756502760000,2025-08-30 00:56:00,8,4,29,21,0.022161623235846313,0.022161623235846313,0.02215644803439058,0.02215644803439058,307.98532422389803
1756502820000,2025-08-30 00:57:00,8,4,29,21,0.02215644803439058,0.02215644803439058,0.022141578027695435,0.022141578027695435,939.0872731529955
1756502880000,2025-08-30 00:58:00,8,4,29,21,0.022141578027695435,0.022141578027695435,0.022137215421551802,0.022137215421551802,269.665241764009
1756502940000,2025-08-30 00:59:00,8,4,29,21,0.022137215421551802,0.022137215421551802,0.02213451519502645,0.02213451519502645,266.4552939177284
1756503060000,2025-08-30 01:01:00,8,4,29,21,0.02213451519502645,0.02213451519502645,0.022129018050709104,0.022129018050709104,286.2163100850879
1756503120000,2025-08-30 01:02:00,8,4,29,21,0.022129018050709104,0.022129018050709104,0.022113024114165877,0.022113024114165877,1718.5357820565152
1756503240000,2025-08-30 01:04:00,8,4,29,21,0.022113024114165877,0.022113024114165877,0.022099867996485112,0.022099867996485112,10.828935318277704
1756503300000,2025-08-30 01:05:00,8,4,29,21,0.022099867996485112,0.022099867996485112,0.02208810097071988,0.02208810097071988,1370.2422288226494
1756503480000,2025-08-30 01:08:00,8,4,29,21,0.02208810097071988,0.02208810097071988,0.022077387767520298,0.022077387767520298,237.2697553325705
1756503540000,2025-08-30 01:09:00,8,4,29,21,0.022077387767520298,0.02225224843739699,0.022077387767520298,0.02225224843739699,5.06732760902109
1756503600000,2025-08-30 01:10:00,8,4,29,21,0.02225224843739699,0.02225224843739699,0.022053864558710314,0.022213483942982927,2645.75106527228
1756503660000,2025-08-30 01:11:00,8,4,29,21,0.022213483942982927,0.022213483942982927,0.022036170566345867,0.022036170566345867,409.8642022486126
1756503720000,2025-08-30 01:12:00,8,4,29,21,0.022036170566345867,0.022036170566345867,0.02202461619661129,0.02202461619661129,617.8734578407743
1756503780000,2025-08-30 01:13:00,8,4,29,21,0.02202461619661129,0.02202461619661129,0.02202200213722732,0.02202200213722732,137.59593389556153
1756503840000,2025-08-30 01:14:00,8,4,29,21,0.02202200213722732,0.02202200213722732,0.022017395135899575,0.022017395135899575,299.04153696729026
1756503900000,2025-08-30 01:15:00,8,4,29,21,0.022017395135899575,0.022017395135899575,0.022008196404180773,0.022008196404180773,558.1368018513812
1756504020000,2025-08-30 01:17:00,8,4,29,21,0.022008196404180773,0.022008196404180773,0.022005846481756252,0.022005846481756252,147.95086187496844
1756504080000,2025-08-30 01:18:00,8,4,29,21,0.022005846481756252,0.022005846481756252,0.02199299929505178,0.02199299929505178,945.9222239623589
1756504200000,2025-08-30 01:20:00,8,4,29,21,0.02199299929505178,0.02199299929505178,0.02192416973075943,0.02192416973075943,4297.7970652348
1756504260000,2025-08-30 01:21:00,8,4,29,21,0.02192416973075943,0.02192416973075943,0.021854764647436097,0.021854764647436097,6054.844561841542
1756504320000,2025-08-30 01:22:00,8,4,29,21,0.021854764647436097,0.021854764647436097,0.021812582879498808,0.021812582879498808,1027.222621549882
1756504380000,2025-08-30 01:23:00,8,4,29,21,0.021812582879498808,0.021812582879498808,0.021809042831730952,0.021809042831730952,272.8841563109601
1756504440000,2025-08-30 01:24:00,8,4,29,21,0.021809042831730952,0.021984447776670284,0.021809042831730952,0.021809823664042726,209.76391196040066
1756504560000,2025-08-30 01:26:00,8,4,29,21,0.021809823664042726,0.021809823664042726,0.021808203937016043,0.021808203937016043,161.03415470373704
1756504620000,2025-08-30 01:27:00,8,4,29,21,0.021808203937016043,0.021808203937016043,0.021800822014018735,0.021800822014018735,473.06318113753196
1756504680000,2025-08-30 01:28:00,8,4,29,21,0.021800822014018735,0.021800822014018735,0.02179725303262636,0.02179725303262636,191.53980489065134
1756504740000,2025-08-30 01:29:00,8,4,29,21,0.02179725303262636,0.02179725303262636,0.02179500109915247,0.02179500109915247,102.81811518983766
1756504800000,2025-08-30 01:30:00,8,4,29,22,0.02179500109915247,0.02179500109915247,0.02179459622371929,0.02179459622371929,40.66871655346019
1756504860000,2025-08-30 01:31:00,8,4,29,22,0.02179459622371929,0.02179459622371929,0.021793266883115153,0.021793266883115153,135.11542939619522
1756504920000,2025-08-30 01:32:00,8,4,29,22,0.021793266883115153,0.021793266883115153,0.021789435342170597,0.021789435342170597,268.80355466771755
1756505040000,2025-08-30 01:34:00,8,4,29,22,0.021789435342170597,0.021789435342170597,0.021756851483633332,0.021756851483633332,3207.960733882358
1756505100000,2025-08-30 01:35:00,8,4,29,22,0.021756851483633332,0.021756851483633332,0.021737544620551823,0.021737544620551823,40.69268352967301
1756505160000,2025-08-30 01:36:00,8,4,29,22,0.021737544620551823,0.021737544620551823,0.021732741644983133,0.021732741644983133,302.2847743450152
1756505220000,2025-08-30 01:37:00,8,4,29,22,0.021732741644983133,0.021732741644983133,0.0217278203283029,0.0217278203283029,601.0132381011865
1756505280000,2025-08-30 01:38:00,8,4,29,22,0.0217278203283029,0.0217278203283029,0.021721685305498933,0.021721685305498933,84.06292213228087
1756505340000,2025-08-30 01:39:00,8,4,29,22,0.021721685305498933,0.021721685305498933,0.021719791877749403,0.021719791877749403,95.24269265347345
1756505580000,2025-08-30 01:43:00,8,4,29,22,0.021719791877749403,0.021719791877749403,0.021719608009563254,0.021719608009563254,86.87843203825302
1756505700000,2025-08-30 01:45:00,8,4,29,22,0.021719608009563254,0.021719608009563254,0.021712002023278307,0.021712002023278307,900.5052839154678
1756505760000,2025-08-30 01:46:00,8,4,29,22,0.021712002023278307,0.021712002023278307,0.021703177378675092,0.021703177378675092,217.0317737867509
1756505820000,2025-08-30 01:47:00,8,4,29,22,0.021703177378675092,0.021703177378675092,0.021699378883657486,0.021699378883657486,269.065265410356
1756505880000,2025-08-30 01:48:00,8,4,29,22,0.021699378883657486,0.021699378883657486,0.02144826174393328,0.02144826174393328,16145.637362878613
1756505940000,2025-08-30 01:49:00,8,4,29,22,0.02144826174393328,0.02144826174393328,0.021425207740450324,0.021425207740450324,2630.0634273227033
1756506120000,2025-08-30 01:52:00,8,4,29,22,0.021425207740450324,0.021425207740450324,0.021403880505900953,0.021403880505900953,11.951970024718193
1756506180000,2025-08-30 01:53:00,8,4,29,22,0.021403880505900953,0.021403880505900953,0.02139831636366484,0.02139831636366484,711.8324676392406
1756506240000,2025-08-30 01:54:00,8,4,29,22,0.02139831636366484,0.02139831636366484,0.021370102375690665,0.021370102375690665,3047.312879325534
1756506600000,2025-08-30 02:00:00,8,4,29,22,0.021370102375690665,0.021370102375690665,0.021344887071754453,0.021344887071754453,110.4597905963293
1756506660000,2025-08-30 02:01:00,8,4,29,22,0.021344887071754453,0.021524036823007815,0.021344887071754453,0.021524036823007815,610.5284057414101
1756506780000,2025-08-30 02:03:00,8,4,29,22,0.021524036823007815,0.021524036823007815,0.02135154674132818,0.021520913945689918,320.79425528037353
1756506840000,2025-08-30 02:04:00,8,4,29,22,0.021520913945689918,0.021520913945689918,0.021348420991153198,0.021348420991153198,96.26536596671019
1756506900000,2025-08-30 02:05:00,8,4,29,22,0.021348420991153198,0.021348420991153198,0.021330309419149443,0.021330309419149443,2242.510508701448
1756506960000,2025-08-30 02:06:00,8,4,29,22,0.021330309419149443,0.021330309419149443,0.021295007005332274,0.021295007005332274,1243.2610009031453
1756507020000,2025-08-30 02:07:00,8,4,29,22,0.021295007005332274,0.021295007005332274,0.021293416715852505,0.021293416715852505,46.619806557687475
1756507140000,2025-08-30 02:09:00,8,4,29,22,0.021293416715852505,0.021293416715852505,0.021291664366728802,0.021291664366728802,183.99462811783582
1756507200000,2025-08-30 02:10:00,8,4,29,22,0.021291664366728802,0.021291664366728802,0.021287456583105838,0.021287456583105838,339.9254764376349
1756507260000,2025-08-30 02:11:00,8,4,29,22,0.021287456583105838,0.021304631517481406,0.021287456583105838,0.021457691208555778,199.76119405866197
