timestamp,time_iran,month,day_of_week,day,hour,open,high,low,close,volume
1756767780000,2025-09-02 02:33:00,9,0,1,23,1.155481274621134e-05,1.1588479135675173e-05,1.155481274621134e-05,1.1588479135675173e-05,19.376617142101363
1756768680000,2025-09-02 02:48:00,9,0,1,23,1.1588479135675173e-05,1.1633467144741765e-05,1.1588479135675173e-05,1.1633467144741765e-05,3.381993982190452
1756769160000,2025-09-02 02:56:00,9,0,1,23,1.1633467144741765e-05,1.1633467144741765e-05,1.1630803726803438e-05,1.1630803726803438e-05,15.506700801397653
1756771260000,2025-09-02 03:31:00,9,1,2,0,1.1630803726803438e-05,1.1630803726803438e-05,1.0346594683025241e-05,1.0346594683025241e-05,541.7482033980293
1756772040000,2025-09-02 03:44:00,9,1,2,0,1.0346594683025241e-05,1.0370137993713372e-05,1.032078681908478e-05,1.0370137993713372e-05,38.65647478385196
1756772100000,2025-09-02 03:45:00,9,1,2,0,1.0370137993713372e-05,1.041924956525281e-05,1.0370137993713372e-05,1.041924956525281e-05,19.327574579837695
1756775520000,2025-09-02 04:42:00,9,1,2,1,1.041924956525281e-05,1.041924956525281e-05,1.0292637788175513e-05,1.0292637788175513e-05,139.94869264554646
1756775580000,2025-09-02 04:43:00,9,1,2,1,1.0292637788175513e-05,1.0292637788175513e-05,1.006384258819768e-05,1.006384258819768e-05,42.97500647857462
1756775940000,2025-09-02 04:49:00,9,1,2,1,1.006384258819768e-05,1.0899810481200245e-05,1.006384258819768e-05,1.0899810481200245e-05,447.34912804172643
1756776000000,2025-09-02 04:50:00,9,1,2,1,1.0899810481200245e-05,1.0899810481200245e-05,1.0897177373657155e-05,1.0897177373657155e-05,193.1261547563771
1756776180000,2025-09-02 04:53:00,9,1,2,1,1.0897177373657155e-05,1.194919889927173e-05,1.0897177373657155e-05,1.194919889927173e-05,582.0989014575171
1756776240000,2025-09-02 04:54:00,9,1,2,1,1.194919889927173e-05,1.2354512326008719e-05,1.194919889927173e-05,1.2354512326008719e-05,97.07068176278601
1756776300000,2025-09-02 04:55:00,9,1,2,1,1.2354512326008719e-05,1.3303238101819471e-05,1.2354512326008719e-05,1.3303238101819471e-05,293.81577200445236
1756776360000,2025-09-02 04:56:00,9,1,2,1,1.3303238101819471e-05,1.3610272009232138e-05,1.3303238101819471e-05,1.3610272009232138e-05,107.57214666436913
1756776480000,2025-09-02 04:58:00,9,1,2,1,1.3610272009232138e-05,1.3666692160085467e-05,1.3610272009232138e-05,1.3666692160085467e-05,2.9484905092460285
1756776540000,2025-09-02 04:59:00,9,1,2,1,1.3666692160085467e-05,1.3666692160085467e-05,1.2686078070965645e-05,1.2686078070965645e-05,442.40943660145433
1756776600000,2025-09-02 05:00:00,9,1,2,1,1.2686078070965645e-05,1.2686078070965645e-05,1.2335013577889599e-05,1.2335013577889599e-05,44.62502306002477
1756776660000,2025-09-02 05:01:00,9,1,2,1,1.2335013577889599e-05,1.2866309239241436e-05,1.2335013577889599e-05,1.2866309239241436e-05,426.9595469386697
1756776720000,2025-09-02 05:02:00,9,1,2,1,1.2866309239241436e-05,1.3230943886315577e-05,1.2866309239241436e-05,1.3230943886315577e-05,183.03439336508467
1756776840000,2025-09-02 05:04:00,9,1,2,1,1.3230943886315577e-05,1.3248264912416105e-05,1.3230943886315577e-05,1.3248264912416105e-05,194.23365009405637
1756777080000,2025-09-02 05:08:00,9,1,2,1,1.3248264912416105e-05,1.3531644959156582e-05,1.3248264912416105e-05,1.3531644959156582e-05,8.73261107150173
1756777260000,2025-09-02 05:11:00,9,1,2,1,1.3531644959156582e-05,1.354064506295347e-05,1.3531644959156582e-05,1.354064506295347e-05,1.763343158843292
1756777320000,2025-09-02 05:12:00,9,1,2,1,1.354064506295347e-05,1.3574442739203168e-05,1.354064506295347e-05,1.3574442739203168e-05,19.575030302917373
1756777620000,2025-09-02 05:17:00,9,1,2,1,1.3574442739203168e-05,1.4540505932732405e-05,1.3574442739203168e-05,1.4540505932732405e-05,391.90140753612707
1756777740000,2025-09-02 05:19:00,9,1,2,1,1.4540505932732405e-05,1.610383058844535e-05,1.4540505932732405e-05,1.610383058844535e-05,400.3131750988144
1756777800000,2025-09-02 05:20:00,9,1,2,1,1.610383058844535e-05,1.7576727754762915e-05,1.610383058844535e-05,1.7576424655742163e-05,455.2157807305023
1756777860000,2025-09-02 05:21:00,9,1,2,1,1.7576424655742163e-05,1.7892006039428703e-05,1.7576424655742163e-05,1.7892006039428703e-05,400.0054309253753
1756777920000,2025-09-02 05:22:00,9,1,2,1,1.7892006039428703e-05,1.7892006039428703e-05,1.5418438056360046e-05,1.5418438056360046e-05,877.7523645048395
1756778160000,2025-09-02 05:26:00,9,1,2,1,1.5418438056360046e-05,1.7507831402475633e-05,1.5418438056360046e-05,1.7507831402475633e-05,792.8528589920426
1756778220000,2025-09-02 05:27:00,9,1,2,1,1.7507831402475633e-05,1.7681275594233506e-05,1.7507831402475633e-05,1.7681275594233506e-05,199.8336563859796
1756778340000,2025-09-02 05:29:00,9,1,2,1,1.7681275594233506e-05,1.958786201254e-05,1.7681275594233506e-05,1.958786201254e-05,503.64099954749577
1756778400000,2025-09-02 05:30:00,9,1,2,2,1.958786201254e-05,2.0173673691126216e-05,1.9027694335937483e-05,1.9027694335937483e-05,656.6490731469196
1756778460000,2025-09-02 05:31:00,9,1,2,2,1.9027694335937483e-05,1.9027694335937483e-05,1.8616255460241417e-05,1.8616255460241417e-05,29.339351213489095
1756778640000,2025-09-02 05:34:00,9,1,2,2,1.8616255460241417e-05,1.8770415780313558e-05,1.8616255460241417e-05,1.8770415780313558e-05,75.93892604181615
1756778700000,2025-09-02 05:35:00,9,1,2,2,1.8770415780313558e-05,2.4421814215635248e-05,1.8770415780313558e-05,2.4421814215635248e-05,1644.7738635219694
1756778760000,2025-09-02 05:36:00,9,1,2,2,2.4421814215635248e-05,2.457815304446107e-05,2.4308186500309924e-05,2.457815304446107e-05,268.6443745419608
1756778820000,2025-09-02 05:37:00,9,1,2,2,2.457815304446107e-05,2.7708207094676832e-05,2.457815304446107e-05,2.7708207094676832e-05,1336.0086126564986
1756778880000,2025-09-02 05:38:00,9,1,2,2,2.7708207094676832e-05,2.864291710756914e-05,2.756994977291066e-05,2.864291710756914e-05,409.82692302296107
1756779000000,2025-09-02 05:40:00,9,1,2,2,2.864291710756914e-05,2.9743188896575783e-05,2.864291710756914e-05,2.9743188896575783e-05,187.56980318120327
1756779060000,2025-09-02 05:41:00,9,1,2,2,2.9743188896575783e-05,3.0639764342659555e-05,2.9743188896575783e-05,3.0639764342659555e-05,182.02835491828478
1756779120000,2025-09-02 05:42:00,9,1,2,2,3.0639764342659555e-05,3.126605883529615e-05,3.0639764342659555e-05,3.126605883529615e-05,154.6224772393847
1756779180000,2025-09-02 05:43:00,9,1,2,2,3.126605883529615e-05,3.2559227500167885e-05,3.1045304704719415e-05,3.1045304704719415e-05,698.396120608438
1756779240000,2025-09-02 05:44:00,9,1,2,2,3.1045304704719415e-05,3.108768113569349e-05,2.8669592433109646e-05,2.8669592433109646e-05,638.6617144788956
1756779300000,2025-09-02 05:45:00,9,1,2,2,2.8669592433109646e-05,2.9499180092722307e-05,2.8669592433109646e-05,2.8688840713517585e-05,524.2831078693686
1756779360000,2025-09-02 05:46:00,9,1,2,2,2.8688840713517585e-05,2.869547893388886e-05,2.864550539287062e-05,2.864550539287062e-05,23.652329227745028
1756779420000,2025-09-02 05:47:00,9,1,2,2,2.864550539287062e-05,2.864550539287062e-05,2.8437697124031423e-05,2.8437697124031423e-05,66.7951230815189
1756779480000,2025-09-02 05:48:00,9,1,2,2,2.8437697124031423e-05,2.8508304584337873e-05,2.73481495838402e-05,2.7459960331261154e-05,495.07467862841315
1756779540000,2025-09-02 05:49:00,9,1,2,2,2.7459960331261154e-05,2.8310217308081857e-05,2.7459960331261154e-05,2.82651917852863e-05,172.2534788116751
1756779600000,2025-09-02 05:50:00,9,1,2,2,2.82651917852863e-05,3.0694979204883e-05,2.82651917852863e-05,3.0694979204883e-05,585.6292201936571
1756779660000,2025-09-02 05:51:00,9,1,2,2,3.0694979204883e-05,3.070180879071675e-05,3.0694979204883e-05,3.070180879071675e-05,1.953423766070572
1756779720000,2025-09-02 05:52:00,9,1,2,2,3.070180879071675e-05,3.079620630547945e-05,3.070180879071675e-05,3.079620630547945e-05,22.292292597400056
1756779780000,2025-09-02 05:53:00,9,1,2,2,3.079620630547945e-05,3.098730416098825e-05,3.079620630547945e-05,3.098730416098825e-05,45.00088112424972
1756779840000,2025-09-02 05:54:00,9,1,2,2,3.098730416098825e-05,3.098730416098825e-05,3.0258840144101414e-05,3.0258840144101414e-05,338.7664529398936
1756779960000,2025-09-02 05:56:00,9,1,2,2,3.0258840144101414e-05,3.0258840144101414e-05,2.8054220687555245e-05,2.8054220687555245e-05,402.33194856511716
1756780020000,2025-09-02 05:57:00,9,1,2,2,2.8054220687555245e-05,2.8054220687555245e-05,2.8023883373298118e-05,2.8023883373298118e-05,19.596399541372836
1756780140000,2025-09-02 05:59:00,9,1,2,2,2.8023883373298118e-05,2.8023883373298118e-05,2.477791367694017e-05,2.477791367694017e-05,947.0947393360141
1756780200000,2025-09-02 06:00:00,9,1,2,2,2.477791367694017e-05,2.477791367694017e-05,2.2566502167516216e-05,2.416990361549378e-05,881.1572836374834
1756780260000,2025-09-02 06:01:00,9,1,2,2,2.416990361549378e-05,2.6292261259595682e-05,2.416990361549378e-05,2.6292261259595682e-05,529.513638648889
1756780320000,2025-09-02 06:02:00,9,1,2,2,2.6292261259595682e-05,2.6292261259595682e-05,2.5493712651064647e-05,2.5493712651064647e-05,227.78550278115637
1756780380000,2025-09-02 06:03:00,9,1,2,2,2.5493712651064647e-05,2.626656054703982e-05,2.5493712651064647e-05,2.626656054703982e-05,362.54649198174826
1756780560000,2025-09-02 06:06:00,9,1,2,2,2.626656054703982e-05,2.626656054703982e-05,2.6237668180991632e-05,2.6237668180991632e-05,352.3599270239065
1756780620000,2025-09-02 06:07:00,9,1,2,2,2.6237668180991632e-05,2.6237668180991632e-05,2.5743759653955145e-05,2.617805050393244e-05,196.51915502915784
1756780860000,2025-09-02 06:11:00,9,1,2,2,2.617805050393244e-05,2.647453630631312e-05,2.617805050393244e-05,2.647453630631312e-05,35.54334175940065
1756780920000,2025-09-02 06:12:00,9,1,2,2,2.647453630631312e-05,2.6702226835133687e-05,2.647453630631312e-05,2.6702226835133687e-05,99.97254178766424
1756780980000,2025-09-02 06:13:00,9,1,2,2,2.6702226835133687e-05,2.9826070369174774e-05,2.6702226835133687e-05,2.9826070369174774e-05,795.5989460204717
1756781040000,2025-09-02 06:14:00,9,1,2,2,2.9826070369174774e-05,3.0299121343833896e-05,2.9826070369174774e-05,3.0299121343833896e-05,15.73014130287341
1756781100000,2025-09-02 06:15:00,9,1,2,2,3.0299121343833896e-05,3.263668547994573e-05,3.0299121343833896e-05,3.263668547994573e-05,623.4643109955246
1756781160000,2025-09-02 06:16:00,9,1,2,2,3.263668547994573e-05,3.611358106627386e-05,3.263668547994573e-05,3.611358106627386e-05,846.1211030300955
1756781220000,2025-09-02 06:17:00,9,1,2,2,3.611358106627386e-05,3.936274817298033e-05,3.611358106627386e-05,3.8392201023433306e-05,852.7534508322213
1756781340000,2025-09-02 06:19:00,9,1,2,2,3.8392201023433306e-05,3.912691612321344e-05,3.8392201023433306e-05,3.912691612321344e-05,99.76407630272593
1756781400000,2025-09-02 06:20:00,9,1,2,2,3.912691612321344e-05,4.0304835394217777e-05,3.912691612321344e-05,4.0304835394217777e-05,313.71830556277723
1756781460000,2025-09-02 06:21:00,9,1,2,2,4.0304835394217777e-05,4.079573491606833e-05,3.9805242692992346e-05,3.9805242692992346e-05,310.3603607080538
1756781520000,2025-09-02 06:22:00,9,1,2,2,3.9805242692992346e-05,4.071529009311878e-05,3.910247255877225e-05,4.070190729056137e-05,554.8807257666108
1756781580000,2025-09-02 06:23:00,9,1,2,2,4.070190729056137e-05,4.096870968117918e-05,3.875785269148724e-05,3.890903842385215e-05,610.154359459387
1756781640000,2025-09-02 06:24:00,9,1,2,2,3.890903842385215e-05,3.890903842385215e-05,3.724835648665449e-05,3.724835648665449e-05,485.0463447639171
1756781760000,2025-09-02 06:26:00,9,1,2,2,3.724835648665449e-05,3.724835648665449e-05,3.660181737784619e-05,3.660181737784619e-05,35.41840319212022
1756781820000,2025-09-02 06:27:00,9,1,2,2,3.660181737784619e-05,3.660181737784619e-05,3.657326046087823e-05,3.657326046087823e-05,19.73322057498677
1756781880000,2025-09-02 06:28:00,9,1,2,2,3.657326046087823e-05,3.735418790189955e-05,3.657326046087823e-05,3.735418790189955e-05,159.8194127338213
1756782060000,2025-09-02 06:31:00,9,1,2,3,3.735418790189955e-05,3.747792450581556e-05,3.735418790189955e-05,3.747792450581556e-05,6.929681880241495
1756782300000,2025-09-02 06:35:00,9,1,2,3,3.747792450581556e-05,3.821959741870511e-05,3.747792450581556e-05,3.781310333227929e-05,573.0300884741305
1756782420000,2025-09-02 06:37:00,9,1,2,3,3.781310333227929e-05,3.781310333227929e-05,3.67696440077574e-05,3.67696440077574e-05,93.89999728920718
1756782480000,2025-09-02 06:38:00,9,1,2,3,3.67696440077574e-05,3.67696440077574e-05,3.556372584879327e-05,3.556372584879327e-05,412.4572419673052
1756782600000,2025-09-02 06:40:00,9,1,2,3,3.556372584879327e-05,3.556372584879327e-05,3.304548059846727e-05,3.304548059846727e-05,704.5744678542571
1756782660000,2025-09-02 06:41:00,9,1,2,3,3.304548059846727e-05,3.304548059846727e-05,2.9995238511836712e-05,2.9995238511836712e-05,487.24860994398085
1756782720000,2025-09-02 06:42:00,9,1,2,3,2.9995238511836712e-05,3.2084757950698786e-05,2.9995238511836712e-05,3.2084757950698786e-05,637.2945441300351
1756782780000,2025-09-02 06:43:00,9,1,2,3,3.2084757950698786e-05,3.21075634905279e-05,3.2084757950698786e-05,3.21075634905279e-05,30.533498637679976
1756782840000,2025-09-02 06:44:00,9,1,2,3,3.21075634905279e-05,3.21075634905279e-05,3.054890395903423e-05,3.054890395903423e-05,627.5464940150536
1756782900000,2025-09-02 06:45:00,9,1,2,3,3.054890395903423e-05,3.054890395903423e-05,2.912368661069952e-05,2.912368661069952e-05,158.6282569035588
1756782960000,2025-09-02 06:46:00,9,1,2,3,2.912368661069952e-05,2.912368661069952e-05,2.8875046252337352e-05,2.8875046252337352e-05,20.04486988251494
1756783020000,2025-09-02 06:47:00,9,1,2,3,2.8875046252337352e-05,2.8878963954400616e-05,2.8875046252337352e-05,2.8878963954400616e-05,20.19433596881743
1756783080000,2025-09-02 06:48:00,9,1,2,3,2.8878963954400616e-05,2.981060530265108e-05,2.8865071188026007e-05,2.981060530265108e-05,449.3937093757842
1756783260000,2025-09-02 06:51:00,9,1,2,3,2.981060530265108e-05,3.0795512539104446e-05,2.981060530265108e-05,3.0795512539104446e-05,9.940171607987915
1756783320000,2025-09-02 06:52:00,9,1,2,3,3.0795512539104446e-05,3.0795512539104446e-05,3.0365099130526912e-05,3.0365099130526912e-05,196.49267244317602
1756783380000,2025-09-02 06:53:00,9,1,2,3,3.0365099130526912e-05,3.0365099130526912e-05,2.9530876874109917e-05,2.9530876874109917e-05,191.0944170358929
1756783440000,2025-09-02 06:54:00,9,1,2,3,2.9530876874109917e-05,2.9530876874109917e-05,2.6606714863656954e-05,2.6606714863656954e-05,633.0218773138492
1756783680000,2025-09-02 06:58:00,9,1,2,3,2.6606714863656954e-05,2.679231066555239e-05,2.4501651764240222e-05,2.4501651764240222e-05,696.0436270214135
1756783740000,2025-09-02 06:59:00,9,1,2,3,2.4501651764240222e-05,2.4501651764240222e-05,2.4116161189342385e-05,2.4116161189342385e-05,81.74630235694586
1756783800000,2025-09-02 07:00:00,9,1,2,3,2.4116161189342385e-05,2.4936143210401006e-05,2.4116161189342385e-05,2.4936143210401006e-05,246.10547376631214
1756783920000,2025-09-02 07:02:00,9,1,2,3,2.4936143210401006e-05,2.5066182839043626e-05,1.8974733262170057e-05,1.9013608162662153e-05,1713.9883382160826
1756783980000,2025-09-02 07:03:00,9,1,2,3,1.9013608162662153e-05,1.9148256090022906e-05,1.9013608162662153e-05,1.9148256090022906e-05,44.02760158009835
1756784040000,2025-09-02 07:04:00,9,1,2,3,1.9148256090022906e-05,1.9216617842862806e-05,1.9148256090022906e-05,1.9216617842862806e-05,20.001590728913474
1756784100000,2025-09-02 07:05:00,9,1,2,3,1.9216617842862806e-05,2.2056341862975544e-05,1.9216617842862806e-05,2.2056341862975544e-05,1323.6002196562279
1756784160000,2025-09-02 07:06:00,9,1,2,3,2.2056341862975544e-05,2.3399897758102458e-05,2.2056341862975544e-05,2.3399897758102458e-05,358.0892614604963
1756784220000,2025-09-02 07:07:00,9,1,2,3,2.3399897758102458e-05,2.457395535670472e-05,2.3399897758102458e-05,2.457395535670472e-05,455.64505415639405
1756784280000,2025-09-02 07:08:00,9,1,2,3,2.457395535670472e-05,2.548144731567631e-05,2.457395535670472e-05,2.541265088330785e-05,124.6784635842292
1756784340000,2025-09-02 07:09:00,9,1,2,3,2.541265088330785e-05,2.541265088330785e-05,2.5281287895823884e-05,2.5281287895823884e-05,9.906672393304792
1756784400000,2025-09-02 07:10:00,9,1,2,3,2.5281287895823884e-05,2.5328305538676535e-05,2.5281287895823884e-05,2.5328305538676535e-05,13.86941477914652
1756784460000,2025-09-02 07:11:00,9,1,2,3,2.5328305538676535e-05,2.8774925247552544e-05,2.5328305538676535e-05,2.8774925247552544e-05,864.7529154513512
1756784520000,2025-09-02 07:12:00,9,1,2,3,2.8774925247552544e-05,2.8939750476692084e-05,2.8774925247552544e-05,2.8939750476692084e-05,43.356323640387785
1756784580000,2025-09-02 07:13:00,9,1,2,3,2.8939750476692084e-05,2.8939750476692084e-05,2.616546877623393e-05,2.616546877623393e-05,933.7872283623132
1756784640000,2025-09-02 07:14:00,9,1,2,3,2.616546877623393e-05,2.7314755238972035e-05,2.4925787437008247e-05,2.7314755238972035e-05,1004.5588467731801
1756784700000,2025-09-02 07:15:00,9,1,2,3,2.7314755238972035e-05,2.817684715533867e-05,2.7314755238972035e-05,2.817684715533867e-05,197.9777402652654
1756784760000,2025-09-02 07:16:00,9,1,2,3,2.817684715533867e-05,2.9420106539948467e-05,2.817684715533867e-05,2.9301270944740113e-05,720.8448736649201
1756784940000,2025-09-02 07:19:00,9,1,2,3,2.9301270944740113e-05,3.517750182824223e-05,2.9301270944740113e-05,3.517750182824223e-05,1289.8128049392506
1756785000000,2025-09-02 07:20:00,9,1,2,3,3.517750182824223e-05,3.517750182824223e-05,3.2598643314638114e-05,3.336522247768342e-05,817.5253018826672
1756785060000,2025-09-02 07:21:00,9,1,2,3,3.336522247768342e-05,3.355902383173596e-05,3.3181161228085705e-05,3.3181161228085705e-05,195.5888819984507
1756785120000,2025-09-02 07:22:00,9,1,2,3,3.3181161228085705e-05,3.3181161228085705e-05,2.7997161309999236e-05,2.963004564691102e-05,1995.3840337630193
1756785180000,2025-09-02 07:23:00,9,1,2,3,2.963004564691102e-05,2.963004564691102e-05,2.932198510972229e-05,2.932198510972229e-05,118.84357831786753
1756785240000,2025-09-02 07:24:00,9,1,2,3,2.932198510972229e-05,2.932198510972229e-05,2.692783399045077e-05,2.692783399045077e-05,690.3222632208972
1756785300000,2025-09-02 07:25:00,9,1,2,3,2.692783399045077e-05,2.692783399045077e-05,2.6317135015311027e-05,2.6317135015311027e-05,194.01750937346256
1756785360000,2025-09-02 07:26:00,9,1,2,3,2.6317135015311027e-05,2.8226546564959464e-05,2.5978038702422287e-05,2.8226546564959464e-05,567.9593387656471
1756785420000,2025-09-02 07:27:00,9,1,2,3,2.8226546564959464e-05,3.524916746054519e-05,2.8226546564959464e-05,3.524916746054519e-05,1706.271929573938
1756785480000,2025-09-02 07:28:00,9,1,2,3,3.524916746054519e-05,3.54080558548222e-05,3.524916746054519e-05,3.54080558548222e-05,19.812650998450007
1756785540000,2025-09-02 07:29:00,9,1,2,3,3.54080558548222e-05,3.5470579519830674e-05,3.54080558548222e-05,3.5470579519830674e-05,10.003391858810978
1756785600000,2025-09-02 07:30:00,9,1,2,4,3.5470579519830674e-05,3.578802922157217e-05,3.5470579519830674e-05,3.578802922157217e-05,63.98304501827424
1756785660000,2025-09-02 07:31:00,9,1,2,4,3.578802922157217e-05,3.578802922157217e-05,3.557900849858584e-05,3.561988460268125e-05,180.43764590998757
1756785720000,2025-09-02 07:32:00,9,1,2,4,3.561988460268125e-05,3.6097641886885024e-05,3.561988460268125e-05,3.6097641886885024e-05,166.21922023477416
1756785780000,2025-09-02 07:33:00,9,1,2,4,3.6097641886885024e-05,3.7528915184196835e-05,3.6097641886885024e-05,3.7528915184196835e-05,245.86996575024577
1756785960000,2025-09-02 07:36:00,9,1,2,4,3.7528915184196835e-05,3.807959510690803e-05,3.7528915184196835e-05,3.807959510690803e-05,139.9183886934067
1756786020000,2025-09-02 07:37:00,9,1,2,4,3.807959510690803e-05,3.8452988647588414e-05,3.807959510690803e-05,3.8452988647588414e-05,61.3245313673949
1756786080000,2025-09-02 07:38:00,9,1,2,4,3.8452988647588414e-05,3.8452988647588414e-05,3.4885342853979394e-05,3.4885342853979394e-05,1176.6841918430428
1756786140000,2025-09-02 07:39:00,9,1,2,4,3.4885342853979394e-05,3.4885342853979394e-05,2.8722340233956254e-05,3.062073362040936e-05,1814.1943549203602
